county,city,type,website,drop,ballot,ballot_link,ballot_link_text,sorting county
Penobscot,T3 R7 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T3 R8 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T4 R7 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T4 R8 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T5 R7 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T5 R8 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T6 R6 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T6 R7 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T6 R8 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T7 R6 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T7 R7 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T7 R8 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T8 R6 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T8 R7 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T8 R8 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,TA R7 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,Veazie,election,https://www.veazie.net/town-clerk/pages/voting-elections,,,,,Penobscot
Penobscot,Veazie Gore,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,Webster Plantation,contact info,https://www.maine.gov/local/town.php?t=Webster%20Plt,,,,,Penobscot
Penobscot,Winn,town,https://winnmaine.com/index.html,,Town meeting April 18,https://winnmaine.com/announcements-and-reminders.html,Town meeting warrant,Penobscot
Penobscot,Woodville,Facebook,https://www.facebook.com/ResidencesofWoodville/,,,,,Penobscot
Piscataquis,Abbot,Facebook,https://www.facebook.com/Town-of-Abbot-Maine-433075913559730/,,Town meeting March 21,,,Piscataquis
Piscataquis,Atkinson,contact info,https://www.maine.gov/local/town.php?t=Atkinson,,,,,Piscataquis
Piscataquis,Beaver Cove,town,http://www.beavercoveme.com/,,Town meeting May 20,https://beavercoveme.com/annual-town-meeting/,Town meeting details,Piscataquis
Piscataquis,Bowerbank,town,http://bowerbank.trcmaine.org/,,,,,Piscataquis
Piscataquis,Brownville,town,http://brownville.trcmaine.org/,,,,,Piscataquis
Piscataquis,Dover-Foxcroft,election,https://dover-foxcroft.org/index.asp?SEC=7C1A7B17-8A72-43D5-AD67-3BC308535303&Type=B_BASIC,Outside front entrance of municipal building,"Municipal candidates, municipal budget, school budget",https://dover-foxcroft.org/index.asp?SEC=7C1A7B17-8A72-43D5-AD67-3BC308535303&Type=B_BASIC,Sample ballots,Piscataquis
Piscataquis,Greenville,election,https://greenvilleme.com/town-office/voter-registration-election-info/,,,,,Piscataquis
Piscataquis,Guilford,election,https://townofguilford.com/departments/town-office/voter-registration-election-information/,,,,,Piscataquis
Piscataquis,Kingsbury Plantation,contact info,https://www.maine.gov/local/town.php?t=Kingsbury%20Plt,,,,,Piscataquis
Piscataquis,Lake View Plantation,town,https://www.trcmaine.org/lakeview,,,,,Piscataquis
Piscataquis,Medford,town,http://medford.trcmaine.org/,,,,,Piscataquis
Piscataquis,Milo,town,https://www.milomaine.org/index.asp?SEC=3233607C-A151-4A54-BA86-71709E7386A2&Type=B_BASIC,,,,,Piscataquis
Piscataquis,Monson,town,http://monsonmaine.org/,,"Election June 7, Town meeting June 9",https://monsonmaine.org/,Election and warrant details (under latest posts),Piscataquis
Piscataquis,Parkman,town,http://parkmanmaine.com/,,,,,Piscataquis
Piscataquis,Sangerville,town,https://sangervilleme.com/,,,,,Piscataquis
Piscataquis,Sebec,town,http://townofsebec.com/index.html,,,,,Piscataquis
Piscataquis,Shirley,town,https://shirleymaine.org/,,,,,Piscataquis
Piscataquis,Wellington,contact info,https://www.maine.gov/local/town.php?t=Wellington,,,,,Piscataquis
Piscataquis,Willimantic,contact info,https://www.maine.gov/local/town.php?t=Willimantic,,,,,Piscataquis
Sagadahoc,Arrowsic,election,http://www.arrowsic.org/clerk_page.html#elections,,,,,Sagadahoc
Sagadahoc,Bath,election,http://www.cityofbath.com/Elections/,City Hall,School budget,https://www.cityofbath.com/Elections/,Sample ballots,Sagadahoc
Sagadahoc,Bowdoin,town,https://bowdoinme.com/,,,,,Sagadahoc
Sagadahoc,Bowdoinham,election,https://www.bowdoinham.com/elections,,"School budget, articles",https://www.bowdoinham.com/elections,Sample ballots and warrant,Sagadahoc
Sagadahoc,Georgetown,town,http://www.georgetownme.com/,,,,,Sagadahoc
Sagadahoc,Perkins Township (Swan Island),(Sagadahoc County unorganized terrorities),http://www.richmondmaine.com/swan-island-info-richmond-maine.aspx,,,,,Sagadahoc
Sagadahoc,Phippsburg,election,https://phippsburg.com/,,,,,Sagadahoc
Sagadahoc,Richmond,town,http://www.richmondmaine.com/default.aspx,,Town meeting,http://www.richmondmaine.com/pictures/pdfs/fy2022-2023+town+meeting+warrant+draft.pdf,Town meeting warrant,Sagadahoc
Sagadahoc,Topsham,election,https://www.topshammaine.com/?SEC=5F5D9F59-DAB4-4BCD-9A94-D793724D801F,Town Hall - parking lot,"School budget, school improvement bond",https://www.topshammaine.com/?SEC=5F5D9F59-DAB4-4BCD-9A94-D793724D801F,Sample ballots,Sagadahoc
Sagadahoc,West Bath,election,https://www.westbath.org/index.asp?SEC=99D46678-CB32-4274-8AB1-7D3A89F0DA62&Type=B_BASIC,,,,,Sagadahoc
Sagadahoc,Woolwich,town,http://www.woolwich.us/,,,,,Sagadahoc
Somerset,Anson,town,https://ansonmaine.town/,,,,,Somerset
Somerset,Athens,town,https://www.athens.maine.gov/,,,,,Somerset
Somerset,Bingham,town,http://www.binghammaine.org/,,,,,Somerset
Somerset,Brighton Plantation,contact info,https://www.maine.gov/local/town.php?t=Brighton%20Plt,,,,,Somerset
Somerset,Cambridge,town,http://cambridgemaine.com/,,,,,Somerset
Somerset,Canaan,town,https://townofcanaan.com/,,,,,Somerset
Somerset,Caratunk,Facebook,https://www.facebook.com/caratunk/,,Town meeting Marcvh 7,,,Somerset
Somerset,Cornville,contact info,https://www.maine.gov/local/town.php?t=Cornville,,,,,Somerset
Somerset,Dennistown Plantation,contact info,https://www.maine.gov/local/town.php?t=Dennistown%20Plt,,,,,Somerset
Somerset,Detroit,Facebook,https://www.facebook.com/TownofDetroitMaine/?rf=863282867033273,,,,,Somerset
Somerset,Embden,town,http://embden.maine.gov/,,,,,Somerset
Somerset,Fairfield,election,http://www.fairfieldme.com/town/pages/voter-registration,Town Office,,,,Somerset
Somerset,Harmony,Facebook,https://www.facebook.com/permalink.php?id=201376573099&story_fbid=10156041066013100,,,,,Somerset
Somerset,Hartland,election,https://www.townofhartlandme.com/index.asp?Type=B_BASIC&SEC={27B1D3E0-CAB4-4C58-8AD5-68869CE07D25}&DE={3C08D6FB-91EB-42EB-BCFE-8A999687BBEA},,,,,Somerset
Somerset,Highland Plantation,contact info,https://www.maine.gov/local/town.php?t=Highland%20Plt,,,,,Somerset
Somerset,Jackman,town,https://jackmanme.net,,,,,Somerset
Somerset,Madison,town,http://www.madisonmaine.com/,,Town meeting June 13,,,Somerset
Somerset,Mercer,election,https://mercermaine.com/election-information/,Outside town office,School budget,https://mercermaine.com/election-information/,Election warrant,Somerset
Somerset,Moose River,contact info,https://www.maine.gov/local/town.php?t=Moose%20River,,,,,Somerset
Somerset,Moscow,town,http://home.myfairpoint.net/~DBeane,,,,,Somerset
Somerset,New Portland,town,http://www.newportlandmaine.org,,,,,Somerset
Somerset,Norridgewock,town,https://www.townofnorridgewock.com/elections-voting,,Special town meeting,https://www.townofnorridgewock.com/home/news/special-town-meeting-june-14-2022,Sample ballots,Somerset
Somerset,Palmyra,town,http://www.palmyratown.org/Town_of_Palmyra/Welcome.html,,,,,Somerset
Somerset,Pittsfield,election,https://www.pittsfield.org/newselections,,,,,Somerset
Somerset,Pleasant Ridge Plantation,contact info,https://www.maine.gov/local/town.php?t=Pleasant%20Ridge%20Plt,,,,,Somerset
Somerset,Ripley,contact info,https://www.maine.gov/local/town.php?t=Ripley,,,,,Somerset
Somerset,Skowhegan,election,https://www.skowhegan.org/148/Elections,,"Selectman, assessor, school board, park commissioner, coverseer of the poor",https://www.skowhegan.org/148/Elections,Sample ballots,Somerset
Somerset,Smithfield,town,http://www.smithfieldmaine.us/,,,,,Somerset
Somerset,Solon,election,https://solon.maine.gov/index.asp?SEC=83802050-C7ED-4305-80F3-E6D9A4910D3D,,,,,Somerset
Somerset,St. Albans,election,https://townofstalbans.net/pages/elections,,,,,Somerset
Somerset,Starks,town,http://www.starksme.com/,,Town meeting May 2,https://www.starksme.com/_files/ugd/1de36a_acc117800a644412ac4dbdcdedf403aa.pdf,Town meeting warrant,Somerset
Somerset,The Forks Plantation,contact info,https://www.maine.gov/local/town.php?t=The%20Forks%20Plt,,,,,Somerset
Somerset,West Forks Plantation,contact info,https://www.maine.gov/local/town.php?t=West%20Forks%20Plt,,,,,Somerset
Waldo,Belfast,election,https://www.cityofbelfast.org/117/Voting-Information,City Hall by High Street entrance,,,,Waldo
Waldo,Belmont,election,https://belmontme.org/,,,,,Waldo
Waldo,Brooks,election,https://brooks.govoffice2.com/index.asp?SEC=C5AE112D-6771-4883-A6B5-D64388CABDC6&Type=B_BASIC,,,,,Waldo
Waldo,Burnham,town,https://burnham-maine.us/,,,,,Waldo
Waldo,Frankfort,election,https://www.frankfortme.com/town-office/elections-and-voting-annual-town-elections-meeting-state-elections-voter-registration-absentee-voting/,,,,,Waldo
Waldo,Freedom,town,https://www.freedomme.org/,,,,,Waldo
Waldo,Islesboro,town,http://townofislesboro.com/town-office/,,,,,Waldo
Waldo,Jackson,town,https://www.jacksonmaine.org/home,,,,,Waldo
Waldo,Knox,town,http://knoxmaine.com/,,,,,Waldo
Waldo,Liberty,town,http://www.libertymaine.us/,,,,,Waldo
Waldo,Lincolnville,election,https://www.town.lincolnville.me.us/index.asp?Type=B_BASIC&SEC={16A09510-61D4-4B52-9C77-CA97DC839854},,,,,Waldo
Waldo,Monroe,town,https://townofmonroe.me/,,,,,Waldo
Waldo,Montville,town,http://montvillemaine.org,Town Office porch,School budget hearing May 25,,,Waldo
Waldo,Morrill,town,https://www.morrillme.org/,,,,,Waldo
Waldo,Northport,election,http://www.northportmaine.org/content/4094/Elections_and_Voter_Registrations/,,,,,Waldo
Waldo,Palermo,election,https://www.townofpalermo.org/town-administration/meetings-elections,,,,,Waldo
Waldo,Prospect,election,http://www.prospectmaine.org/elections---voting.html,,,,,Waldo
Waldo,Searsmont,election,https://searsmont.com/index.asp?SEC=9E5C7A14-4412-465D-BC99-8AF27119B059&Type=B_BASIC,,,,,Waldo
Waldo,Searsport,town,http://searsport.maine.gov/,,,,,Waldo
Waldo,Stockton Springs,town,http://www.stocktonsprings.org/,,,,,Waldo
Waldo,Swanville,town,https://www.swanvillemaine.org/,,,,,Waldo
Waldo,Thorndike,election,https://thorndikeme.com/index.asp?SEC=D42E5C62-C8F2-412D-B91D-13F3D6B81396,,,,,Waldo
Waldo,Troy,contact info,https://www.maine.gov/local/town.php?t=Troy,,,,,Waldo
Waldo,Unity,town,https://unityme.org/,,Town meeting June 4,https://unityme.org/,Town meeting warrant and ordinances (in header banner),Waldo
Waldo,Waldo,town,http://www.townofwaldo.com/,,,,,Waldo
Waldo,Winterport,town,https://www.winterportmaine.gov/,,,,,Waldo
Washington,Addison,town,http://www.addisonmaine.org/,,,,,Washington
Washington,Alexander,election,https://www.alexandermaine.com/elections.html,,,,,Washington
Washington,Baileyville,contact info,https://www.maine.gov/local/town.php?t=Baileyville,,,,,Washington
Washington,Beals,contact info,https://www.maine.gov/local/town.php?t=Beals,,,,,Washington
Washington,Beddington,town,https://www.beddingtonmaine.org/,,,,,Washington
Washington,Calais,election,https://www.calaismaine.org/voting/,,,,,Washington
Washington,Charlotte,contact info,https://www.maine.gov/local/town.php?t=Charlotte,,,,,Washington
Washington,Cherryfield,town,http://www.cherryfieldmaine.us/town-information/,,,,,Washington
Washington,Codyville Plantation,contact info,https://www.maine.gov/local/town.php?t=Codyville%20Plt,,,,,Washington
Washington,Columbia,Facebook,https://www.facebook.com/Columbia-Maine-750525565066405/,,,,,Washington
Washington,Columbia Falls,Facebook,https://www.facebook.com/columbiafallsme/,,,,,Washington
Washington,Cooper,election,https://www.coopermaine.com/elections.html,,,,,Washington
Washington,Crawford,contact info,https://www.maine.gov/local/town.php?t=Crawford,,,,,Washington
Washington,Cutler,town,https://www.cutlermaine.net/,,,,,Washington
Washington,Danforth,town,http://townofdanforthmaine.com/,,,,,Washington
Washington,Deblois,contact info,https://www.maine.gov/local/town.php?t=Deblois,,,,,Washington
Washington,Dennysville,contact info,https://www.maine.gov/local/town.php?t=Dennysville,,,,,Washington
Washington,East Machias,Facebook,https://www.facebook.com/eastmachias/,,,,,Washington
Washington,Eastport,election,https://www.eastport-me.gov/city-clerks-office/pages/elections-voting-information,,,,,Washington
Washington,Grand Lake Stream Plantation,Facebook,https://www.facebook.com/GrandLakeStreamMaine/,,,,,Washington
Washington,Harrington,town,https://www.harringtonmaine.com/,,,,,Washington
Washington,Indian Township Reservation,tribe,https://www.passamaquoddy.com/?page_id=492,,,,,Washington
Washington,Jonesboro,Facebook,https://www.facebook.com/TownofJonesboroMaine/?rf=1693839290858783,,School budget meeting May 12,,,Washington
Washington,Jonesport,election,https://www.townofjonesport.com/office/voter-info.php,,,,,Washington
Washington,Lubec,town,https://townoflubec.com/,,,,,Washington
Washington,Machias,election,https://machiasme.org/departments-staff/town-clerk/election-services/,,,,,Washington
Washington,Machiasport,town,https://machiasport.org/,,,,,Washington
Washington,Marshfield,town,https://www.marshfieldme.org/,,,,,Washington
Washington,Meddybemps,contact info,https://www.maine.gov/local/town.php?t=Meddybemps,,,,,Washington
Washington,Milbridge,town,https://townofmilbridge.webs.com/,,,,,Washington
Washington,Northfield,town,https://www.northfieldme.com/,,,,,Washington
Washington,Pembroke,town,http://www.pembrokemaine.org/,,,,,Washington
Washington,Perry,town,http://www.perrymaine.org,,,,,Washington
Washington,Pleasant Point Reservation,tribe,https://www.passamaquoddy.com/?page_id=492,,,,,Washington
Washington,Princeton,Facebook,https://www.facebook.com/PrincetonMaine/,,,,,Washington
Washington,Robbinston,town,http://townofrobbinston.org/,,,,,Washington
Washington,Roque Bluffs,contact info,https://www.maine.gov/local/town.php?t=Roque%20Bluffs,,,,,Washington
Washington,Steuben,town,http://steubenme.com/,,,,,Washington
Washington,Talmadge,town,https://talmadge.me/,,,,,Washington
Washington,Topsfield,contact info,https://www.maine.gov/local/town.php?t=Topsfield,,,,,Washington
Washington,Vanceboro,contact info,https://www.maine.gov/local/town.php?t=Vanceboro,,,,,Washington
Washington,Waite,Facebook,https://www.facebook.com/townofwaiteme/,,,,,Washington
Washington,Wesley,town,http://sites.google.com/site/wesleyevents/wesley-community-events,,,,,Washington
Washington,Whiting,town,https://www.whitingmaine.com/,,,,,Washington
Washington,Whitneyville,town,http://www.whitneyvilleme.com,,,,,Washington
York,Acton,election,http://www.actonmaine.org/index.cfm,,"Selectman, school committee, road commissioner",http://www.actonmaine.org/index.cfm,Sample ballots,York
York,Alfred,election,http://www.alfredme.gov/departments/town_clerk/elections.php,,,,,York
York,Arundel,town,http://www.arundelmaine.org,,,,,York
York,Berwick,election,https://www.berwickmaine.org/government/town_clerk/elections.php,,"Town meeting, school budget",https://www.berwickmaine.org/government/town_clerk/elections.php,Sample ballots and warrant,York
York,Biddeford,town,https://www.biddefordmaine.org/,Next to the back stairs of City Hall on the South Street side of the building,,,,York
York,Buxton,election,https://www.buxton.me.us/registrar-voters,Municipal Clerk - inside,,,,York
York,Cornish,town,http://cornishme.com,,District referendum,https://www.cornishme.com/2022/05/12/maine-school-administrative-referendum-vote/,Sample ballot,York
York,Dayton,town,http://www.dayton-me.gov,,,,,York
York,Eliot,election,https://www.eliotmaine.org/election-information-november-2-2021,Town Office - 24hr,"Town election & referendum, school budget",,,York
York,Hollis,election,https://www.hollismaine.org/town-clerk/pages/elections,,,,,York
York,Kennebunk,election,https://www.kennebunkmaine.us/444/Election-and-Town-Meeting-Information,,"Town meeting, school budget",https://www.kennebunkmaine.us/DocumentCenter/View/13875/Voter-Guide-2022-06-14-FINAL,Voter guide,York
York,Kennebunkport,election,https://www.kennebunkportme.gov/town-clerk/pages/elections-and-voting,,Town meeting June 14 & 18,,,York
York,Kittery,election,http://www.kitteryme.gov/town-clerk/pages/voting-elections,,"Town meeting, school budget",,,York
York,Lebanon,election,https://www.lebanon-me.org/town-clerk-tax-collector/pages/election-information,,,,,York
York,Limerick,town,http://www.limerickme.org/index.html,,"Local warrant articles, school budget",,,York
York,Limington,town,http://www.limington.net/,No,,,,York
York,Lyman,election,http://lyman-me.gov/town-clerk/,,,,,York
York,Newfield,election,https://newfieldme.org/departments/registrar-of-voters/,Town Office - next to entrance,Town meeting March 11,,,York
York,North Berwick,town,http://www.townofnorthberwick.org/,,,,,York
York,Ogunquit,town,http://www.townofogunquit.org,,,,,York
York,Old Orchard Beach,election,https://www.oobmaine.com/town-clerk/pages/election-informationvoter-registration,,,,,York
York,Parsonsfield,town,http://www.parsonsfield.org/,,,,,York
York,Saco,election,https://www.sacomaine.org/departments/city_clerk/elections_and_voting.php,On the Cutts Avenue side of City Hall,School budget,https://www.sacomaine.org/departments/city_clerk/absentee_voting.php,Sample ballots,York
York,Sanford,election,https://www.sanfordmaine.org/electioninfo,,School budget,https://www.sanfordmaine.org/index.asp?SEC=D0B4F9F6-069D-481B-834F-1DAB6A37596B&DE=4DE28884-2038-4A79-A29B-59514CDD32D6&Type=B_BASIC,Sample ballots,York
York,Shapleigh,town,http://www.shapleigh.net,,Town meeting March 11,,,York
York,South Berwick,election,https://www.southberwickmaine.org/departments/town_clerk/index.php,,School budget,https://www.southberwickmaine.org/departments/town_clerk/index.php,Sample ballot,York
York,Waterboro,election,http://www.waterboro-me.gov/information_center/index.php#elections,,Town meeting,https://cms6.revize.com/revize/waterborome/document_center/elections/june2022/2023_Municipal_Warrant.pdf,Town meeting warrant,York
York,Wells,election,http://www.wellstown.org/440/Town-Meeting-Election-Info,,Town meeting,http://www.wellstown.org/DocumentCenter/View/5050/June-14-2022-Ballot-Samples,Sample ballot,York
York,York,election,https://www.yorkmaine.org/240/Election-Referendum-Documents,,,,,York