county,city,type,website,drop,ballot,ballot_link,ballot_link_text,sorting_county
Penobscot,T6 R6 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T6 R7 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T6 R8 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T7 R6 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T7 R7 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T7 R8 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T8 R6 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T8 R7 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,T8 R8 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,TA R7 WELS,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,Veazie,election,https://www.veazie.net/town-clerk/pages/voting-elections,,,,,Penobscot
Penobscot,Veazie Gore,(Penobscot County unorganized territories),https://www.ut.penobscot-county.net/,,,,,Penobscot
Penobscot,Webster Plantation,contact info,https://www.maine.gov/local/town.php?t=Webster%20Plt,,,,,Penobscot
Penobscot,Winn,town,https://winnmaine.com/index.html,,,,,Penobscot
Penobscot,Woodville,Facebook,https://www.facebook.com/ResidencesofWoodville/,,,,,Penobscot
Piscataquis,Abbot,Facebook,https://www.facebook.com/Town-of-Abbot-Maine-433075913559730/,,,,,Piscataquis
Piscataquis,Atkinson,contact info,https://www.maine.gov/local/town.php?t=Atkinson,,,,,Piscataquis
Piscataquis,Beaver Cove,town,http://www.beavercoveme.com/,,,,,Piscataquis
Piscataquis,Bowerbank,town,http://bowerbank.trcmaine.org/,,,,,Piscataquis
Piscataquis,Brownville,town,http://brownville.trcmaine.org/,,,,,Piscataquis
Piscataquis,Dover-Foxcroft,election,https://dover-foxcroft.org/index.asp?SEC=7C1A7B17-8A72-43D5-AD67-3BC308535303&Type=B_BASIC,Outside front entrance of municipal building,,,,Piscataquis
Piscataquis,Greenville,election,https://greenvilleme.com/town-office/,,,,,Piscataquis
Piscataquis,Guilford,election,https://townofguilford.com/departments/town-office/voter-registration-election-information/,,,,,Piscataquis
Piscataquis,Kingsbury Plantation,contact info,https://www.maine.gov/local/town.php?t=Kingsbury%20Plt,,,,,Piscataquis
Piscataquis,Lake View Plantation,town,https://www.trcmaine.org/lakeview,,,,,Piscataquis
Piscataquis,Medford,town,http://medford.trcmaine.org/,,,,,Piscataquis
Piscataquis,Milo,town,https://www.milomaine.org/index.asp?SEC=9DD3DC47-8FB4-4CC4-9D08-7830CB8C51E3&Type=B_BASIC,,,,,Piscataquis
Piscataquis,Monson,town,http://monsonmaine.org/,,,,,Piscataquis
Piscataquis,Parkman,town,http://parkmanmaine.com/,,,,,Piscataquis
Piscataquis,Sangerville,town,https://sangervilleme.com/,,,,,Piscataquis
Piscataquis,Sebec,town,http://townofsebec.com/index.html,,,,,Piscataquis
Piscataquis,Shirley,town,https://shirleymaine.org/,,,,,Piscataquis
Piscataquis,Wellington,contact info,https://www.maine.gov/local/town.php?t=Wellington,,,,,Piscataquis
Piscataquis,Willimantic,contact info,https://www.maine.gov/local/town.php?t=Willimantic,,,,,Piscataquis
Sagadahoc,Arrowsic,election,http://www.arrowsic.org/clerk_page.html#elections,,,,,Sagadahoc
Sagadahoc,Bath,election,http://www.cityofbath.com/Elections/,City Hall,"Charter amendment, school board, town council",https://www.cityofbath.com/Elections/,Sample ballots,Sagadahoc
Sagadahoc,Bowdoin,town,https://bowdoinme.com/,,,,,Sagadahoc
Sagadahoc,Bowdoinham,election,https://www.bowdoinham.com/elections,,,,,Sagadahoc
Sagadahoc,Georgetown,town,http://www.georgetownme.com/,,,,,Sagadahoc
Sagadahoc,Perkins Township (Swan Island),(Sagadahoc County unorganized terrorities),http://www.richmondmaine.com/swan-island-info-richmond-maine.aspx,,,,,Sagadahoc
Sagadahoc,Phippsburg,election,https://phippsburg.com/index.asp?SEC=04B5E9D8-328E-4D0B-9744-051DF83A9AE0&DE=69F9AFA3-EC2A-47D1-9946-164AFF2CBBE8,,,,,Sagadahoc
Sagadahoc,Richmond,town,http://www.richmondmaine.com/default.aspx,,,,,Sagadahoc
Sagadahoc,Topsham,election,https://www.topshammaine.com/?SEC=5F5D9F59-DAB4-4BCD-9A94-D793724D801F,Town Hall - parking lot,"Selectmen, charter commission, school board",https://www.topshammaine.com/?SEC=5F5D9F59-DAB4-4BCD-9A94-D793724D801F,Sample ballot,Sagadahoc
Sagadahoc,West Bath,election,https://www.westbath.org/index.asp?SEC=99D46678-CB32-4274-8AB1-7D3A89F0DA62&Type=B_BASIC,,,,,Sagadahoc
Sagadahoc,Woolwich,town,http://www.woolwich.us/,,,,,Sagadahoc
Somerset,Anson,town,https://ansonmaine.town/,,,,,Somerset
Somerset,Athens,town,https://www.athens.maine.gov/,,,,,Somerset
Somerset,Bingham,town,http://www.binghammaine.org/,,,,,Somerset
Somerset,Brighton Plantation,contact info,https://www.maine.gov/local/town.php?t=Brighton%20Plt,,,,,Somerset
Somerset,Cambridge,town,http://cambridgemaine.com/,,,,,Somerset
Somerset,Canaan,town,https://townofcanaan.com/,,,,,Somerset
Somerset,Caratunk,Facebook,https://www.facebook.com/caratunk/,,,,,Somerset
Somerset,Cornville,contact info,https://www.maine.gov/local/town.php?t=Cornville,,,,,Somerset
Somerset,Dennistown Plantation,contact info,https://www.maine.gov/local/town.php?t=Dennistown%20Plt,,,,,Somerset
Somerset,Detroit,Facebook,https://www.facebook.com/TownofDetroitMaine/?rf=863282867033273,,,,,Somerset
Somerset,Embden,town,http://embden.maine.gov/,,,,,Somerset
Somerset,Fairfield,election,http://www.fairfieldme.com/town/pages/voter-registration,Town Office,,,,Somerset
Somerset,Harmony,Facebook,https://www.facebook.com/permalink.php?id=201376573099&story_fbid=10156041066013100,,,,,Somerset
Somerset,Hartland,election,https://www.townofhartlandme.com/index.asp?Type=B_BASIC&SEC={27B1D3E0-CAB4-4C58-8AD5-68869CE07D25}&DE={3C08D6FB-91EB-42EB-BCFE-8A999687BBEA},,,,,Somerset
Somerset,Highland Plantation,contact info,https://www.maine.gov/local/town.php?t=Highland%20Plt,,,,,Somerset
Somerset,Jackman,town,https://jackmanme.net,,,,,Somerset
Somerset,Madison,town,http://www.madisonmaine.com/,,,,,Somerset
Somerset,Mercer,election,https://mercermaine.com/election-information/,Outside town office,,,,Somerset
Somerset,Moose River,contact info,https://www.maine.gov/local/town.php?t=Moose%20River,,,,,Somerset
Somerset,Moscow,town,http://home.myfairpoint.net/~DBeane,,,,,Somerset
Somerset,New Portland,town,http://www.newportlandmaine.org,,,,,Somerset
Somerset,Norridgewock,town,https://www.townofnorridgewock.com/,,,,,Somerset
Somerset,Palmyra,town,http://www.palmyratown.org/Town_of_Palmyra/Welcome.html,,,,,Somerset
Somerset,Pittsfield,election,https://www.pittsfield.org/newselections,,,,,Somerset
Somerset,Pleasant Ridge Plantation,contact info,https://www.maine.gov/local/town.php?t=Pleasant%20Ridge%20Plt,,,,,Somerset
Somerset,Ripley,contact info,https://www.maine.gov/local/town.php?t=Ripley,,,,,Somerset
Somerset,Skowhegan,election,https://www.skowhegan.org/148/Elections,,,,,Somerset
Somerset,Smithfield,town,http://www.smithfieldmaine.us/,,,,,Somerset
Somerset,Solon,election,https://solon.maine.gov/index.asp?SEC=83802050-C7ED-4305-80F3-E6D9A4910D3D,,,,,Somerset
Somerset,St. Albans,town,https://stalbansme.govoffice2.com/,,,,,Somerset
Somerset,Starks,town,http://www.starksme.com/,,,,,Somerset
Somerset,The Forks Plantation,contact info,https://www.maine.gov/local/town.php?t=The%20Forks%20Plt,,,,,Somerset
Somerset,West Forks Plantation,contact info,https://www.maine.gov/local/town.php?t=West%20Forks%20Plt,,,,,Somerset
Waldo,Belfast,election,https://www.cityofbelfast.org/117/Voting-Information,City Hall by High Street entrance,,,,Waldo
Waldo,Belmont,election,https://belmontme.org/,,,,,Waldo
Waldo,Brooks,election,https://brooks.govoffice2.com/index.asp?SEC=C5AE112D-6771-4883-A6B5-D64388CABDC6&Type=B_BASIC,,,,,Waldo
Waldo,Burnham,town,https://burnham-maine.us/,,,,,Waldo
Waldo,Frankfort,election,https://www.frankfortme.com/town-office/elections-and-voting-annual-town-elections-meeting-state-elections-voter-registration-absentee-voting/,,,,,Waldo
Waldo,Freedom,town,https://www.freedomme.org/Ddata.htm,,,,,Waldo
Waldo,Islesboro,town,http://townofislesboro.com/town-office/,,,,,Waldo
Waldo,Jackson,town,http://www.jacksonmaine.net/home,,,,,Waldo
Waldo,Knox,town,http://knoxmaine.com/,,,,,Waldo
Waldo,Liberty,town,http://www.libertymaine.us/,,,,,Waldo
Waldo,Lincolnville,election,https://www.town.lincolnville.me.us/index.asp?Type=B_BASIC&SEC={16A09510-61D4-4B52-9C77-CA97DC839854},,,,,Waldo
Waldo,Monroe,town,https://townofmonroe.me/,,,,,Waldo
Waldo,Montville,town,http://montvillemaine.org,Town Office porch,,,,Waldo
Waldo,Morrill,town,https://www.morrillme.org/,,,,,Waldo
Waldo,Northport,election,http://www.northportmaine.org/content/4094/Elections_and_Voter_Registrations/,,,,,Waldo
Waldo,Palermo,election,http://www.townofpalermo.org/town-government/election-information,,,,,Waldo
Waldo,Prospect,election,http://www.prospectmaine.org/elections---voting.html,,,,,Waldo
Waldo,Searsmont,election,https://searsmont.com/index.asp?SEC=9E5C7A14-4412-465D-BC99-8AF27119B059&Type=B_BASIC,,,,,Waldo
Waldo,Searsport,town,http://searsport.maine.gov/,,,,,Waldo
Waldo,Stockton Springs,town,http://www.stocktonsprings.org/,,,,,Waldo
Waldo,Swanville,town,https://www.swanvillemaine.org/,,,,,Waldo
Waldo,Thorndike,election,https://thorndikeme.com/index.asp?SEC=D42E5C62-C8F2-412D-B91D-13F3D6B81396,,,,,Waldo
Waldo,Troy,town,https://troymainelocalnews.com/,,,,,Waldo
Waldo,Unity,town,https://unityme.org/,,,,,Waldo
Waldo,Waldo,town,http://www.townofwaldo.com/,,,,,Waldo
Waldo,Winterport,town,https://www.winterportmaine.gov/,,,,,Waldo
Washington,Addison,town,http://www.addisonmaine.org/,,,,,Washington
Washington,Alexander,town,http://www.alexandermaine.com/,,,,,Washington
Washington,Baileyville,town,http://baileyville.org/,,,,,Washington
Washington,Beals,contact info,https://www.maine.gov/local/town.php?t=Beals,,,,,Washington
Washington,Beddington,town,https://www.emainehosting.com/BeddingtonMaine/,,,,,Washington
Washington,Calais,election,https://www.calaismaine.org/voting/,,,,,Washington
Washington,Charlotte,contact info,https://www.maine.gov/local/town.php?t=Charlotte,,,,,Washington
Washington,Cherryfield,town,http://www.cherryfieldmaine.us/town-information/,,,,,Washington
Washington,Codyville Plantation,contact info,https://www.maine.gov/local/town.php?t=Codyville%20Plt,,,,,Washington
Washington,Columbia,Facebook,https://www.facebook.com/Columbia-Maine-750525565066405/,,,,,Washington
Washington,Columbia Falls,Facebook,https://www.facebook.com/columbiafallsme/,,,,,Washington
Washington,Cooper,election,https://www.coopermaine.com/elections.html,,,,,Washington
Washington,Crawford,contact info,https://www.maine.gov/local/town.php?t=Crawford,,,,,Washington
Washington,Cutler,town,https://www.cutlermaine.net/,,,,,Washington
Washington,Danforth,town,http://townofdanforthmaine.com/,,,,,Washington
Washington,Deblois,contact info,https://www.maine.gov/local/town.php?t=Deblois,,,,,Washington
Washington,Dennysville,contact info,https://www.maine.gov/local/town.php?t=Dennysville,,,,,Washington
Washington,East Machias,Facebook,https://www.facebook.com/eastmachias/,,,,,Washington
Washington,Eastport,election,https://www.eastport-me.gov/city-clerks-office/pages/elections-voting-information,,,,,Washington
Washington,Grand Lake Stream Plantation,town,https://grand-lake-stream.org/government/voting/,,,,,Washington
Washington,Harrington,town,https://www.harringtonmaine.com/,,,,,Washington
Washington,Indian Township Reservation,tribe,https://www.passamaquoddy.com/?page_id=492,,,,,Washington
Washington,Jonesboro,Facebook,https://www.facebook.com/TownofJonesboroMaine/?rf=1693839290858783,,,,,Washington
Washington,Jonesport,election,https://www.townofjonesport.com/office/voter-info.php,,,,,Washington
Washington,Lubec,town,https://townoflubec.com/,,,,,Washington
Washington,Machias,election,https://machiasme.org/departments-staff/town-clerk/election-services/,,,,,Washington
Washington,Machiasport,town,https://machiasport.org/,,,,,Washington
Washington,Marshfield,town,https://www.marshfieldme.org/,,,,,Washington
Washington,Meddybemps,contact info,https://www.maine.gov/local/town.php?t=Meddybemps,,,,,Washington
Washington,Milbridge,town,https://townofmilbridge.webs.com/,,,,,Washington
Washington,Northfield,town,https://www.northfieldme.com/,,,,,Washington
Washington,Pembroke,town,http://www.pembrokemaine.org/,,,,,Washington
Washington,Perry,town,http://www.perrymaine.org,,,,,Washington
Washington,Pleasant Point Reservation,tribe,https://www.passamaquoddy.com/?page_id=492,,,,,Washington
Washington,Princeton,Facebook,https://www.facebook.com/PrincetonMaine/,,,,,Washington
Washington,Robbinston,town,http://townofrobbinston.org/,,,,,Washington
Washington,Roque Bluffs,contact info,https://www.maine.gov/local/town.php?t=Roque%20Bluffs,,,,,Washington
Washington,Steuben,town,http://steubenme.com/,,,,,Washington
Washington,Talmadge,town,https://talmadge.me/,,,,,Washington
Washington,Topsfield,contact info,https://www.maine.gov/local/town.php?t=Topsfield,,,,,Washington
Washington,Vanceboro,contact info,https://www.maine.gov/local/town.php?t=Vanceboro,,,,,Washington
Washington,Waite,Facebook,https://www.facebook.com/townofwaiteme/,,,,,Washington
Washington,Wesley,town,http://sites.google.com/site/wesleyevents/wesley-community-events,,,,,Washington
Washington,Whiting,town,https://www.whitingmaine.com/,,,,,Washington
Washington,Whitneyville,town,http://www.whitneyvilleme.com,,,,,Washington
York,Acton,election,http://www.actonmaine.org/index.cfm,,,,,York
York,Alfred,election,http://www.alfredme.gov/departments/town_clerk/elections.php,,,,,York
York,Arundel,town,http://www.arundelmaine.org,,,,,York
York,Berwick,election,https://www.berwickmaine.org/government/town_clerk/elections.php,,Land use ordinances,https://www.berwickmaine.org/government/town_clerk/elections.php,Town referendum warrant,York
York,Biddeford,election,https://www.biddefordmaine.org/3233/November-2-2021-Election-Information,Next to the back stairs of City Hall on the South Street side of the building,"Mayor, city council, school committee, ward councilor, warden, ward clerk",https://www.biddefordmaine.org/3233/November-2-2021-Election-Information,Sample ballots,York
York,Buxton,election,https://www.buxton.me.us/home/news/warrant-june-12-2021-annual-town-meeting,,,,,York
York,Cornish,town,http://cornishme.com,,,,,York
York,Dayton,town,http://www.dayton-me.gov,,,,,York
York,Eliot,election,https://www.eliotmaine.org/2020-election-info,Town Office,,,,York
York,Hollis,election,https://www.hollismaine.org/town-clerk/pages/elections,,,,,York
York,Kennebunk,election,https://www.kennebunkmaine.us/444/Election-and-Town-Meeting-Information,,Town meeting,Voter guide,https://www.kennebunkmaine.us/DocumentCenter/View/12587/Voter-Guide-2021-11-02,York
York,Kennebunkport,election,https://www.kennebunkportme.gov/town-clerk/pages/elections-and-voting,,,,,York
York,Kittery,election,http://www.kitteryme.gov/town-clerk/pages/voting-elections,,"Town council, school committee",https://www.kitteryme.gov/sites/g/files/vyhlif3316/f/uploads/sample_ballots_0.pdf,Sample ballot,York
York,Lebanon,election,https://www.lebanon-me.org/town-clerk-tax-collector/pages/election-information,,,,,York
York,Limerick,town,http://www.limerickme.org/index.html,,,,,York
York,Limington,town,http://www.limington.net/,No,,,,York
York,Lyman,election,http://lyman-me.gov/town-clerk/,,,,,York
York,Newfield,election,https://newfieldme.org/departments/registrar-of-voters/,,,,,York
York,North Berwick,town,http://www.townofnorthberwick.org/,,,,,York
York,Ogunquit,town,http://www.townofogunquit.org,,Special town meeting,https://www.townofogunquit.org/vertical/sites/%7B2524508A-BBA7-433A-9EAA-E74D93FCB25D%7D/uploads/STM.11.02.2021_Warrant.pdf,Town meeting warrant,York
York,Old Orchard Beach,election,https://www.oobmaine.com/town-clerk/pages/election-informationvoter-registration,,"Town council, school board, charter amendments",https://www.oobmaine.com/sites/g/files/vyhlif3621/f/uploads/sample_ballot_11_02_21_election_oob_0.pdf,Sample ballot,York
York,Parsonsfield,town,http://www.parsonsfield.org/,,,,,York
York,Saco,election,https://www.sacomaine.org/departments/city_clerk/elections_and_voting.php,On the Cutts Avenue side of City Hall,Water resource recovery facility upgrade,https://www.sacomaine.org/departments/city_clerk/absentee_voting.php,Sample ballots,York
York,Sanford,election,https://www.sanfordmaine.org/electioninfo,,"City council, school committee, water district trustee, sewerage district trustee",https://www.sanfordmaine.org/vertical/sites/%7B9A3D3C8D-76EE-4CC5-B86E-C19FDBF5E473%7D/uploads/City_Sample_Ballot.pdf,Sample ballots,York
York,Shapleigh,town,http://www.shapleigh.net,,,,,York
York,South Berwick,election,https://www.southberwickmaine.org/departments/town_clerk/index.php,,"Town council, SAD director",https://www.southberwickmaine.org/State%20Sample%2011022021.pdf,Sample ballot,York
York,Waterboro,election,http://www.waterboro-me.gov/information_center/index.php#elections,,,,,York
York,Wells,election,http://www.wellstown.org/440/Town-Meeting-Election-Info,,Ordinances,http://www.wellstown.org/DocumentCenter/View/4719/November-2-2021-Sample-State-and-Town-Ballot,Sample ballot,York
York,York,election,https://www.yorkmaine.org/240/Election-Referendum-Documents,,,,,York
